pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
6135,3,0,1972,N A SHANKERRAO,Maharashtra,NANDED,CPI,,5603,M,3,5,4,FALSE,FALSE,10,1637,2.92,,4,5
6135,9,0,1999,ASHOKRAO SHANKARRAO CHAVAN,Maharashtra,MUDKHED,INC,CPI,67727,M,1,5,4,TRUE,FALSE,59.02,40534,35.32,,4,5
6135,10,0,2004,ASHOKRAO SHANKARRAO CHAVAN,Maharashtra,MUDKHED,INC,INC,105932,M,1,5,4,FALSE,TRUE,62.15,70454,41.33,45,4,5
6135,11,0,2009,ASHOK SHANKARRAO CHAVAN,Maharashtra,BHOKAR,INC,INC,120849,M,1,5,4,FALSE,TRUE,79.65,107503,70.85,50,4,5
6135,13,0,2019,Ashokrao Shankarrao Chavan,Maharashtra,BHOKAR,INC,INC,140559,M,1,5,4,FALSE,FALSE,67.78,97445,46.99,60,4,5
6180,13,0,2019,Rajesh Udesing Padvi,Maharashtra,SHAHADA,BJP,,94931,M,1,1,1,FALSE,FALSE,45.12,7991,3.8,50,1,1
6186,13,0,2019,Adv.PRAKASH MOHAN GANGURDE,Maharashtra,NANDURBAR,SWP,,1448,M,7,1,0,FALSE,FALSE,0.77,0,0,31,,1
6188,13,0,2019,Gavit Bharat Manikrao,Maharashtra,NAWAPUR,BJP,,58579,M,3,1,0,FALSE,FALSE,26.91,52570,24.15,48,,1
6189,13,0,2019,Naik Shirishkumar Surupsing,Maharashtra,NAWAPUR,INC,,74652,M,1,1,1,FALSE,FALSE,34.3,11335,5.21,47,1,1
6199,13,0,2019,Mohan Gokul Suryawanshi,Maharashtra,SAKRI,BJP,,68901,M,2,1,0,FALSE,FALSE,33.11,43599,20.95,55,,1
6209,13,0,2019,Maisaheb Dnyanjyoti Manohar Patil,Maharashtra,DHULE RURAL,BJP,,111011,F,2,1,0,FALSE,FALSE,45.25,106795,43.53,49,,1
6212,13,0,2019,Kulkarni Prachi Girish,Maharashtra,DHULE CITY,MNS,,700,F,10,1,0,FALSE,FALSE,0.43,334,0.21,53,,1
6214,13,0,2019,Hilal Lala Mali,Maharashtra,DHULE CITY,SHS,,22427,M,4,1,0,FALSE,FALSE,13.9,21056,13.05,48,,1
6216,13,0,2019,Mansuri Asif Inayat,Maharashtra,DHULE CITY,SP,,800,M,9,1,0,FALSE,FALSE,0.5,100,0.06,37,,1
6217,13,0,2019,Shah Faruk Anwar,Maharashtra,DHULE CITY,AIMIM,,46679,M,1,1,1,FALSE,FALSE,28.93,3307,2.05,45,1,1
6223,13,0,2019,Narendra Dharma Patil (Salunkhe),Maharashtra,SINDKHEDA,MNS,,1185,M,6,1,0,FALSE,FALSE,0.59,180,0.09,38,,1
6238,13,0,2019,Latabai Chandrakant Sonawane,Maharashtra,CHOPDA,SHS,,78137,F,1,1,1,FALSE,FALSE,39.18,20529,10.29,48,1,1
6247,13,0,2019,Vivek Devidas Thakare (Bapu Dhobi),Maharashtra,RAVER,AIMIM,,3545,M,5,1,0,FALSE,FALSE,1.74,852,0.42,,,1
6254,13,0,2019,Jagan Deoram Sonawane,Maharashtra,BHUSAWAL,NCP,,20245,M,3,1,0,FALSE,FALSE,13.44,13377,8.88,,,1
6255,13,0,2019,Nilesh Amrut Suralkar,Maharashtra,BHUSAWAL,MNS,,2095,M,7,1,0,FALSE,FALSE,1.39,523,0.35,32,,1
6263,13,0,2019,Dr. Madhu Rajesh Manawatkar,Maharashtra,BHUSAWAL,IND,,28675,F,2,1,0,FALSE,FALSE,19.03,8430,5.6,44,,1
6266,13,0,2019,Abhishek shantaram patil,Maharashtra,JALGAON CITY,NCP,,48464,M,2,1,0,FALSE,FALSE,26.61,42134,23.13,33,,1
6268,13,0,2019,Adv. Jamil Abdul Rauf Deshpande,Maharashtra,JALGAON CITY,MNS,,3481,M,5,1,0,FALSE,FALSE,1.91,2267,1.24,51,,1
6280,13,0,2019,PUSHPA DNYANESHWAR MAHAJAN,Maharashtra,JALGAON RURAL,NCP,,17962,F,3,1,0,FALSE,FALSE,9.06,12132,6.12,48,,1
6281,13,0,2019,MUKUNDA ANANDA ROTE,Maharashtra,JALGAON RURAL,MNS,,2635,M,5,1,0,FALSE,FALSE,1.33,253,0.13,40,,1
6283,13,0,2019,DILIP RAJARAM PATIL (KADGAONKAR),Maharashtra,JALGAON RURAL,PWPI,,629,M,10,1,0,FALSE,FALSE,0.32,272,0.14,62,,1
6284,13,0,2019,ATTARADE CHANDRASHEKHAR PRAKASH,Maharashtra,JALGAON RURAL,IND,,59066,M,2,1,0,FALSE,FALSE,29.78,41104,20.72,,,1
6291,13,0,2019,Ankalesh Machindra Patil,Maharashtra,AMALNER,MNS,,528,M,6,1,0,FALSE,FALSE,0.29,30,0.02,43,,1
6307,13,0,2019,Mangesh Ramesh Chavan,Maharashtra,CHALISGAON,BJP,,86515,M,1,1,1,FALSE,FALSE,39.69,4287,1.97,36,1,1
6313,13,0,2019,Kishor Appa Patil,Maharashtra,PACHORA,SHS,,75699,M,1,1,1,FALSE,FALSE,37.58,2084,1.03,49,1,1
