pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEDL104171,6,0,1998,KIRTI AZAD,Delhi,GOLE MARKET,BJP,BJP,19214,M,2,2,1,FALSE,TRUE,41.66,18383,39.86,,1,2
AEDL104272,5,0,1993,PURNIMA SETHI,Delhi,KALKAJI,BJP,,22468,F,1,2,1,FALSE,FALSE,47.51,4012,8.48,,1,2
AEDL104272,6,0,1998,PURNIMA SETHI,Delhi,KALKAJI,BJP,BJP,24704,F,2,2,1,FALSE,TRUE,44.23,24039,43.04,,1,2
AEDL104289,5,0,1993,YOGA NAND SHASTRI,Delhi,MALVIYA NAGAR,INC,,19061,M,2,2,1,FALSE,FALSE,42.41,14530,32.33,,1,2
AEDL104289,6,0,1998,DR. YOGANAND SHASTRI,Delhi,MALVIYA NAGAR,INC,INC,30910,M,1,2,1,FALSE,FALSE,55.19,7964,14.22,,1,2
AEDL104330,5,0,1993,KIRAN CHAUDHARY,Delhi,DELHI CANTONMENT,INC,,14391,F,2,2,1,FALSE,FALSE,37.03,13963,35.93,,1,2
AEDL104330,6,0,1998,KIRAN CHOUDHARY,Delhi,DELHI CANTONMENT,INC,INC,23445,F,1,2,1,FALSE,FALSE,51.94,2626,5.82,,1,2
AEDL104368,5,0,1993,HARSARAN SINGH BALLI,Delhi,HARI NAGAR,BJP,,31150,M,1,2,2,FALSE,FALSE,59.35,16899,32.2,,2,2
AEDL104368,6,0,1998,HARSHARAN SINGH BALLI,Delhi,HARI NAGAR,BJP,BJP,29136,M,1,2,2,FALSE,TRUE,49.79,617,1.05,,2,2
AEDL104399,5,0,1993,TERVINDER SINGH MARWAH,Delhi,TILAK NAGAR,INC,,17341,M,2,2,1,FALSE,FALSE,31.73,16477,30.15,,1,2
AEDL104399,6,0,1998,TARVINDER SINGH MARWAH,Delhi,JANGPURA,INC,INC,28384,M,1,2,1,FALSE,FALSE,51.47,11919,21.61,,1,2
AEDL104423,5,0,1993,AJAY MAKAN,Delhi,RAJOURI GARDEN,INC,,28075,M,1,2,2,FALSE,FALSE,50.95,3551,6.44,,2,2
AEDL104423,6,0,1998,AJAY MAKAN,Delhi,RAJOURI GARDEN,INC,INC,36060,M,1,2,2,FALSE,TRUE,65.73,19297,35.17,,2,2
AEDL104442,5,0,1993,MALA RAM GANGWAL,Delhi,MADIPUR,INC,,23986,M,2,2,1,FALSE,FALSE,42.47,22189,39.28,,1,2
AEDL104442,6,0,1998,MALA RAM GANGWAL,Delhi,MADIPUR,INC,INC,33639,M,1,2,1,FALSE,FALSE,55.38,8096,13.33,,1,2
AEDL104453,5,0,1993,NAND KISHORE GARG,Delhi,TRI NAGAR,BJP,,28872,M,1,2,2,FALSE,FALSE,55.55,8673,16.69,,2,2
AEDL104453,6,0,1998,NAND KISHORE GARG,Delhi,TRI NAGAR,BJP,BJP,25776,M,1,2,2,FALSE,TRUE,51.09,2283,4.53,,2,2
AEDL104473,5,0,1993,GAURI SHANKAR BHARDWAJ,Delhi,SHAKURBASTI,BJP,,28933,M,1,2,1,FALSE,FALSE,51.45,7496,13.33,,1,2
AEDL104473,6,0,1998,GAURI SHANKAR BHARDWAJ,Delhi,SHAKURBASTI,BJP,BJP,27371,M,2,2,1,FALSE,TRUE,42.67,26954,42.02,,1,2
AEDL104589,5,0,1993,RAJ KUMAR CHAUHAN,Delhi,MANGOLPURI,INC,,21344,M,1,2,2,FALSE,FALSE,41.5,7663,14.9,,2,2
AEDL104589,6,0,1998,RAJ KUMAR CHAUHAN,Delhi,MANGOLPURI,INC,INC,32372,M,1,2,2,FALSE,TRUE,60.8,21014,39.47,,2,2
AEDL104591,5,0,1993,TEJ SINGH,Delhi,MANGOLPURI,JD,,7207,M,3,2,0,FALSE,FALSE,14.01,1638,3.19,,,2
AEDL104591,6,0,1998,TEJ SINGH,Delhi,MANGOLPURI,JD,JD,844,M,5,2,0,FALSE,FALSE,1.59,558,1.05,,,2
AEDL104615,5,0,1993,DAVINDER SINGH,Delhi,NANGLOI JAT,BJP,,28427,M,1,2,1,FALSE,FALSE,54.13,12140,23.12,,1,2
AEDL104615,6,0,1998,DEVENDER SINGH,Delhi,NANGLOI JAT,BJP,BJP,27706,M,2,2,1,FALSE,TRUE,44.46,26557,42.62,,1,2
AEDL104630,5,0,1993,MAHINDER SINGH SAATHI,Delhi,VISHNU GARDEN,INC,,17962,M,1,2,2,FALSE,FALSE,35.46,5710,11.27,,2,2
AEDL104630,6,0,1998,MAHINDER SINGH SAATHI,Delhi,VISHNU GARDEN,INC,INC,21612,M,1,2,2,FALSE,TRUE,40.42,4237,7.92,,2,2
AEDL104631,5,0,1993,DAYA NAND CHANDILA,Delhi,VISHNU GARDEN,IND,,12252,M,2,2,0,FALSE,FALSE,24.18,1166,2.3,,,2
