pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
7139,13,0,2019,DHARMVIR PADHA,Haryana,ASSANDH,INLD,,2610,M,7,1,0,FALSE,FALSE,1.7,737,0.48,56,,1
7820,12,0,2014,NAGENDER BHADANA,Haryana,FARIDABAD NIT,INLD,,45740,M,1,2,1,FALSE,FALSE,31.95,2914,2.04,43,1,2
7820,13,0,2019,NAGENDER BHADANA,Haryana,FARIDABAD NIT,BJP,INLD,58455,M,2,2,1,TRUE,TRUE,36.82,40881,25.75,48,1,2
7846,13,0,2019,PARDEEP RATUSARIA,Haryana,SIRSA,BJP,,30142,M,3,1,0,FALSE,FALSE,21.24,20031,14.12,51,,1
7849,13,0,2019,KAMLA DEVI,Haryana,REWARI,INLD,,664,F,11,1,0,FALSE,FALSE,0.42,229,0.15,58,,1
7856,13,0,2019,Tarlochan Singh,Haryana,KARNAL,INC,,34718,M,2,1,0,FALSE,FALSE,27.68,31526,25.14,64,,1
7859,13,0,2019,GIAN SINGH,Haryana,PUNDRI,INLD,,219,M,12,1,0,FALSE,FALSE,0.16,103,0.08,54,,1
7861,13,0,2019,PARMOD KUMAR VIJ,Haryana,PANIPAT CITY,BJP,,76863,M,1,1,1,FALSE,FALSE,62.84,39545,32.33,64,1,1
7864,13,0,2019,Chaudhary Dilu Ram,Haryana,GUHLA,INC,,31944,M,2,1,0,FALSE,FALSE,24.33,2471,1.88,72,,1
7865,13,0,2019,ANIL KUMAR,Haryana,GHARAUNDA,INC,,49807,M,2,1,0,FALSE,FALSE,34.62,36098,25.09,57,,1
7875,13,0,2019,Narender Gupta,Haryana,FARIDABAD,BJP,,65887,M,1,1,1,FALSE,FALSE,54.41,21713,17.93,59,1,1
7876,13,0,2019,AMIT SIHAG,Haryana,DABWALI,INC,,66885,M,1,1,1,FALSE,FALSE,42.57,15647,9.96,37,1,1
7877,13,0,2019,NITIN PAL JANGHU,Haryana,DADRI,INLD,,919,M,7,1,0,FALSE,FALSE,0.73,326,0.26,40,,1
7881,13,0,2019,Ashok Kumar Verma,Haryana,RANIA,INLD,,9753,M,4,1,0,FALSE,FALSE,6.79,774,0.54,57,,1
7883,13,0,2019,ANIL KUMAR,Haryana,KAITHAL,INLD,,472,M,9,1,0,FALSE,FALSE,0.3,110,0.07,43,,1
7888,13,0,2019,KRISHAN,Haryana,GARHI SAMPLA-KILOI,INLD,,1447,M,5,1,0,FALSE,FALSE,0.97,733,0.49,52,,1
7890,13,0,2019,RAO KAMALBIR SINGH (MINTU),Haryana,BADSHAHPUR,INC,,10610,M,3,1,0,FALSE,FALSE,4.67,7646,3.37,53,,1
7893,13,0,2019,AYYUB KHAN,Haryana,FEROZEPUR JHIRKA,INLD,,538,M,6,1,0,FALSE,FALSE,0.37,72,0.05,53,,1
7894,13,0,2019,Karundeep Chaudhary,Haryana,PANCHKULA,INLD,,2342,M,3,1,0,FALSE,FALSE,1.86,1147,0.91,29,,1
7898,13,0,2019,Asha Khedar,Haryana,UKLANA,BJP,,41676,F,2,1,0,FALSE,FALSE,29.87,30103,21.57,37,,1
7899,13,0,2019,Dharam Devi,Haryana,BAWANI KHERA,INLD,,997,F,6,1,0,FALSE,FALSE,0.73,74,0.05,76,,1
7901,13,0,2019,JOGINDER,Haryana,BARODA,INLD,,3145,M,5,1,0,FALSE,FALSE,2.56,763,0.62,40,,1
7903,13,0,2019,AJAY BHADANA,Haryana,BADKHAL,INLD,,2362,M,5,1,0,FALSE,FALSE,1.75,88,0.07,36,,1
7904,13,0,2019,BANTA RAM,Haryana,NILOKHERI,INC,,19736,M,3,1,0,FALSE,FALSE,14.71,8458,6.3,57,,1
7907,13,0,2019,OM PARKASH,Haryana,GOHANA,INLD,,779,M,7,1,0,FALSE,FALSE,0.66,321,0.27,62,,1
7909,13,0,2019,Om Prakash,Haryana,HANSI,INC,,3468,M,5,1,0,FALSE,FALSE,2.72,78,0.06,58,,1
7913,13,0,2019,SATYA PARKASH,Haryana,PATAUDI,BJP,,60633,M,1,1,1,FALSE,FALSE,44.2,36579,26.66,52,1,1
7919,13,0,2019,Om Parkash,Haryana,KALAYAT,INLD,,1149,M,7,1,0,FALSE,FALSE,0.75,294,0.19,52,,1
7921,13,0,2019,NARENDER SINGH,Haryana,PRITHLA,INLD,,1165,M,5,1,0,FALSE,FALSE,0.79,139,0.09,59,,1
7925,13,0,2019,Atar Lal,Haryana,ATELI,BSP,,37387,M,2,1,0,FALSE,FALSE,29.46,24196,19.07,61,,1
7926,13,0,2019,ANSHUL SINGLA,Haryana,JIND,INC,,7958,M,3,1,0,FALSE,FALSE,6.44,2814,2.28,42,,1
7927,13,0,2019,ANIL KATHPALIA,Haryana,BHIWANI,INLD,,1228,M,6,1,0,FALSE,FALSE,0.94,451,0.35,42,,1
7930,13,0,2019,DR. NAVJOT KASHYAP,Haryana,INDRI,INC,,16776,F,3,1,0,FALSE,FALSE,11.76,4830,3.39,41,,1
7932,13,0,2019,Amit Malik Nidani,Haryana,JULANA,INLD,,826,M,9,1,0,FALSE,FALSE,0.65,226,0.18,29,,1
7934,13,0,2019,ADITYA,Haryana,DABWALI,BJP,,51238,M,2,1,0,FALSE,FALSE,32.61,28236,17.97,42,,1
7935,13,0,2019,JAGJIT PANNU,Haryana,FARIDABAD NIT,INLD,,1240,F,8,1,0,FALSE,FALSE,0.78,32,0.02,49,,1
7936,13,0,2019,Narendra Singh,Haryana,ASSANDH,BSP,,30411,M,2,1,0,FALSE,FALSE,19.83,1893,1.23,56,,1
7937,13,0,2019,CHIRANJEEV RAO,Haryana,REWARI,INC,,43870,M,1,1,1,FALSE,FALSE,27.82,1317,0.84,33,1,1
7938,13,0,2019,Para Ram alias Ravi Taranwali,Haryana,GUHLA,BJP,,25203,M,4,1,0,FALSE,FALSE,19.2,21648,16.49,31,,1
7941,13,0,2019,BISHAN LAL,Haryana,RADAUR,INC,,54087,M,1,1,1,FALSE,FALSE,38.05,2541,1.79,64,1,1
7943,13,0,2019,BIRHAM PARKASH JANGRA ADVOCATE,Haryana,GURGAON,INLD,,423,M,14,1,0,FALSE,FALSE,0.22,130,0.07,56,,1
7944,13,0,2019,AMAR SINGH HALUWASIA,Haryana,BHIWANI,INC,,18682,M,3,1,0,FALSE,FALSE,14.35,10670,8.2,62,,1
7947,13,0,2019,Jasbir Mallour,Haryana,AMBALA CITY,INC,,20091,M,3,1,0,FALSE,FALSE,13.07,14380,9.35,53,,1
7952,13,0,2019,SUKHBIR TANWAR,Haryana,PATAUDI,INLD,,1452,M,8,1,0,FALSE,FALSE,1.06,153,0.11,50,,1
