pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
7901,2,0,1972,JAG PRAVESH CHANDER,Delhi,JANGPURA,INC,,10507,M,1,2,1,FALSE,FALSE,58.07,3169,17.52,,1,2
7901,3,0,1977,JAG PRAVESH CHANDRA,Delhi,JANGPURA,INC,INC,9451,M,2,2,1,FALSE,TRUE,42.59,8934,40.26,,1,2
AEDL105896,3,0,1977,B.K. ARORA,Delhi,SAROJINI NAGAR,INC,,3247,M,2,1,0,FALSE,FALSE,24.14,2133,15.86,,,1
AEDL105901,3,0,1977,PITTAMBAR DUTT BARTHWAL,Delhi,LAXMIBAI NAGAR,INC,,4907,M,2,1,0,FALSE,FALSE,32.83,4783,32,,,1
AEDL105904,3,0,1977,SWARUP CHAND 'RAJAN',Delhi,GOLE MARKET,JNP,,6594,M,1,1,1,FALSE,FALSE,57.58,2566,22.41,,1,1
AEDL105905,3,0,1977,RAM NATH CHANDELIVA,Delhi,GOLE MARKET,INC,,4028,M,2,1,0,FALSE,FALSE,35.18,3270,28.56,,,1
AEDL105908,3,0,1977,SHIV CHARAN GUPTA,Delhi,BARA KHAMBA,JNP,,7299,M,1,1,1,FALSE,FALSE,53.88,1282,9.46,,1,1
AEDL105909,3,0,1977,O.P. SHARMA,Delhi,BARA KHAMBA,INC,,6017,M,2,1,0,FALSE,FALSE,44.42,5896,43.53,,,1
AEDL105913,3,0,1977,VIMAL NAGI,Delhi,DELHI CONTONMENT,INC,,6012,F,1,1,1,FALSE,FALSE,42.9,441,3.15,,1,1
AEDL105914,3,0,1977,INDER SEN,Delhi,DELHI CONTONMENT,JNP,,5571,M,2,1,0,FALSE,FALSE,39.76,3141,22.41,,,1
AEDL105916,3,0,1977,VIRESH PRATAP CHOUDHARY,Delhi,MINTO ROAD,JNP,,6291,M,1,1,1,FALSE,FALSE,46.04,734,5.37,,1,1
AEDL105917,3,0,1977,SUBHASH CHOPRA,Delhi,MINTO ROAD,INC,,5557,M,2,1,0,FALSE,FALSE,40.67,3779,27.65,,,1
AEDL105924,3,0,1977,JASWANT SINGH PHULL,Delhi,KASTURBA NAGAR,JNP,,10802,M,1,1,1,FALSE,FALSE,54.36,4089,20.58,,1,1
AEDL105925,3,0,1977,C.B. GUPTA,Delhi,KASTURBA NAGAR,INC,,6713,M,2,1,0,FALSE,FALSE,33.78,5012,25.22,,,1
AEDL105931,3,0,1977,RAGHU NATH KAPUR,Delhi,LAJPAT NAGAR,INC,,8216,M,2,1,0,FALSE,FALSE,32.21,0,0,,,1
AEDL105932,3,0,1977,LALIT MOHAN GAUTAM,Delhi,OKHLA,JNP,,11997,M,1,1,1,FALSE,FALSE,56.37,5098,23.95,,1,1
AEDL105933,3,0,1977,DEWAN DWARKA KHOSLA,Delhi,OKHLA,INC,,6899,M,2,1,0,FALSE,FALSE,32.42,5069,23.82,,,1
AEDL105937,3,0,1977,HANS RAJ SETHI,Delhi,MALVIYA NAGAR,JNP,,20037,M,1,1,1,FALSE,FALSE,64.67,9092,29.35,,1,1
AEDL105938,3,0,1977,PREM SINGH CHAUHAN,Delhi,MALVIYA NAGAR,INC,,10945,M,2,1,0,FALSE,FALSE,35.33,0,0,,,1
AEDL105942,3,0,1977,K.K. GUPTA,Delhi,HAUZ KHAS,JNP,,12387,M,1,1,1,FALSE,FALSE,65.56,6481,34.3,,1,1
AEDL105943,3,0,1977,JUGAL KISHORE,Delhi,HAUZ KHAS,INC,,5906,M,2,1,0,FALSE,FALSE,31.26,5382,28.49,,,1
AEDL105947,3,0,1977,RAJ KUMARI SALWAN,Delhi,RAJINDER NAGAR,INC,,11306,F,2,1,0,FALSE,FALSE,38.42,0,0,,,1
AEDL105948,3,0,1977,VISHNU DUTT,Delhi,ASHOK NAGAR,JNP,,27174,M,1,1,1,FALSE,FALSE,65.35,14378,34.58,,1,1
AEDL105949,3,0,1977,RAJINDER KUMAR TANWAR,Delhi,ASHOK NAGAR,INC,,12796,M,2,1,0,FALSE,FALSE,30.77,11808,28.4,,,1
AEDL105953,3,0,1977,O.P. BABBAR,Delhi,TILAK NAGAR,JNP,,18889,M,1,1,1,FALSE,FALSE,60.01,6887,21.88,,1,1
AEDL105957,3,0,1977,HARBHAGWAN ARORA,Delhi,RAJOURI GARDEN,JNP,,17746,M,1,1,1,FALSE,FALSE,60.92,6871,23.59,,1,1
AEDL105958,3,0,1977,HARI SINGH,Delhi,RAJOURI GARDEN,INC,,10875,M,2,1,0,FALSE,FALSE,37.33,10477,35.97,,,1
AEDL105962,3,0,1977,YOGENDER SINGH,Delhi,MOTI NAGAR,INC,,6149,M,2,1,0,FALSE,FALSE,26.33,5905,25.28,,,1
AEDL105964,3,0,1977,RAM GOPAL SISODIA,Delhi,SHAKUR BASTI,JNP,,18445,M,1,1,1,FALSE,FALSE,52.52,5064,14.42,,1,1
AEDL105965,3,0,1977,SATISH KUMAR,Delhi,SHAKUR BASTI,INC,,13381,M,2,1,0,FALSE,FALSE,38.1,12271,34.94,,,1
AEDL105971,3,0,1977,JANARDAN GUPTA,Delhi,RAMPURA,JNP,,15020,M,1,1,1,FALSE,FALSE,54.67,3412,12.42,,1,1
AEDL105977,3,0,1977,PRABHU DAYAL,Delhi,WAZIRABAD,JNP,,22380,M,2,1,0,FALSE,FALSE,46.66,21705,45.25,,,1
AEDL105983,3,0,1977,SHANTI SWAROOP TYAGI,Delhi,NARELA,JNP,,8240,M,1,1,1,FALSE,FALSE,33.14,2564,10.31,,1,1
AEDL105991,3,0,1977,ROHTAS,Delhi,BAWANA,JNP,,11669,M,1,1,1,FALSE,FALSE,46.96,6543,26.33,,1,1
AEDL105992,3,0,1977,KARTAR SINGH,Delhi,BAWANA,IND,,5126,M,2,1,0,FALSE,FALSE,20.63,995,4,,,1
AEDL105996,3,0,1977,MAHINDER SINGH,Delhi,NAJAFGARH,JNP,,21068,M,2,1,0,FALSE,FALSE,34.13,19302,31.27,,,1
AEDL106001,3,0,1977,BHORE LAL,Delhi,MADIPUR,INC,,15795,M,1,1,1,FALSE,FALSE,50.69,2315,7.43,,1,1
AEDL106002,3,0,1977,CHANDRA SINGH,Delhi,MADIPUR,JNP,,13480,M,2,1,0,FALSE,FALSE,43.26,12279,39.41,,,1
AEDL106006,3,0,1977,L. SINGH,Delhi,PALAM,JNP,,10468,M,1,1,1,FALSE,FALSE,36.78,1641,5.77,,1,1
AEDL106007,3,0,1977,PHOOL SINGH,Delhi,PALAM,INC,,8827,M,2,1,0,FALSE,FALSE,31.02,3427,12.04,,,1
AEDL106013,3,0,1977,PURAN CHAND,Delhi,MEHRAULI,INC,,6288,M,2,1,0,FALSE,FALSE,27.65,0,0,,,1
AEDL106015,3,0,1977,MITTER SAIN,Delhi,TUGHLAQABAD,JNP,,12627,M,2,1,0,FALSE,FALSE,34.85,9712,26.8,,,1
AEDL106021,3,0,1977,ISHWAR DASS MAHAJAN,Delhi,GITA COLONY,JNP,,23858,M,1,1,1,FALSE,FALSE,63.23,11347,30.07,,1,1
AEDL106025,3,0,1977,KARTAR SINGH SOKHI,Delhi,GANDHI NAGAR,INC,,8849,M,2,1,0,FALSE,FALSE,34.64,6607,25.87,,,1
AEDL106032,3,0,1977,YOG DHAYAN AHUJA,Delhi,KRISHNA NAGAR,JNP,,25840,M,1,1,1,FALSE,FALSE,47.94,2978,5.53,,1,1
AEDL106033,3,0,1977,JAGDISH CHANDER MONGIA,Delhi,KRISHNA NAGAR,INC,,22862,M,2,1,0,FALSE,FALSE,42.42,20433,37.91,,,1
AEDL106038,3,0,1977,DEVENDRA KUMAR JAIN,Delhi,SHAHDARA,JNP,,15402,M,1,1,1,FALSE,FALSE,53.42,3033,10.52,,1,1
AEDL106042,3,0,1977,BHARAT NARAIN,Delhi,ROHTAS NAGAR,JNP,,22975,M,2,1,0,FALSE,FALSE,46.97,20997,42.92,,,1
AEDL106044,3,0,1977,FATEH SINGH,Delhi,GHONDA,JNP,,17646,M,1,1,1,FALSE,FALSE,51.42,3448,10.05,,1,1
AEDL106045,3,0,1977,WAZIR KHAN,Delhi,GHONDA,INC,,14198,M,2,1,0,FALSE,FALSE,41.38,12061,35.15,,,1
AEDL106048,3,0,1977,KANWAR LAL SHARMA,Delhi,CIVIL LINES,JNP,,12027,M,1,1,1,FALSE,FALSE,50.75,984,4.15,,1,1
