pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
7823,2,0,1968,LEKHWATI JAIN,Haryana,AMBALA,INC,,14552,F,1,3,2,FALSE,FALSE,55.58,5070,19.36,,2,3
7823,3,0,1972,LAKHWATI JAIN,Haryana,AMBALA,INC,INC,16932,M,1,3,2,FALSE,TRUE,50.67,762,2.28,,2,3
7823,4,0,1977,LEKH WATI JAIN,Haryana,AMBALA CITY,INC,INC,8279,F,2,3,2,FALSE,TRUE,22.28,7638,20.56,,2,3
7832,4,0,1977,RAJ SINGH,Haryana,SALHAWAS,IND,,6145,M,2,1,0,FALSE,FALSE,16.91,1443,3.97,,,1
9050,2,0,1968,KANWAR SINGH,Haryana,ROHAT,INC,,11268,M,1,3,1,FALSE,FALSE,53.88,1622,7.76,,1,3
9050,3,0,1972,KANWAR SINGH,Haryana,ROHAT,IND,INC,11726,M,2,3,1,FALSE,TRUE,33.58,1307,3.74,,1,3
9050,4,0,1977,KAWAR SINGH,Haryana,ROHAT,VHP,IND,3279,M,5,3,1,FALSE,FALSE,8.08,0,0,,1,3
9146,2,0,1968,AMIR SINGH,Haryana,BADHRA,VHP,,11460,M,1,3,2,FALSE,FALSE,33.9,2712,8.02,,2,3
9146,3,0,1972,AMAR SINGH,Haryana,BAWANIKHERA,VHP,VHP,23180,M,1,3,2,FALSE,FALSE,60.22,7866,20.43,,2,3
9146,4,0,1977,AMAR SINGH,Haryana,BAWANI KHERA,INC,VHP,6919,M,2,3,2,TRUE,TRUE,19.59,6150,17.42,,2,3
AEHR100212,1,1,1967,HARI SINGH,Haryana,BAHADURGARH,INC,,15401,M,2,4,1,FALSE,FALSE,33.82,14439,31.71,,1,4
AEHR100212,2,0,1968,HARI SINGH,Haryana,HANSI,INC,INC,13608,M,1,4,1,FALSE,FALSE,46.28,4245,14.44,,1,4
