pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
7835,10,0,2005,RAMPHAL,Haryana,BARODA,INLD,,26426,M,1,1,1,FALSE,FALSE,34.89,3227,4.26,53,1,1
7836,10,0,2005,RAMPAL,Haryana,BARODA,INC,,23199,M,2,1,0,FALSE,FALSE,30.63,10606,14,59,,1
9015,7,0,1991,ZAKIR HUSSAIN,Haryana,TAORU,IND,,28513,M,1,4,2,FALSE,FALSE,39,5900,8.07,,2,4
9015,8,0,1996,ZAKIR HUSSAIN S/O TAYAB HUSSAIN,Haryana,TAORU,INC,IND,18480,M,2,4,2,FALSE,TRUE,21.6,1636,1.91,,2,4
9015,9,0,2000,ZAKIR HUSSAIN,Haryana,TAORU,INC,INC,45126,M,1,4,2,FALSE,FALSE,49.82,10210,11.27,,2,4
9015,10,0,2005,ZAKIR HUSSAIN,Haryana,TAORU,INC,INC,33230,M,2,4,2,FALSE,TRUE,30.52,8577,7.88,42,2,4
9023,5,0,1982,BALBIR SINGH,Haryana,PEHOWA,IND,,18928,M,2,6,1,FALSE,FALSE,33.41,12444,21.96,,1,6
9023,6,0,1987,BALBIR SINGH,Haryana,PEHOWA,LKD,IND,43756,M,1,6,1,FALSE,FALSE,61.41,23594,33.11,,1,6
9023,7,0,1991,BALBIR SINGH,Haryana,PEHOWA,IND,LKD,17344,M,2,6,1,FALSE,TRUE,22.86,3994,5.26,,1,6
9023,8,0,1996,BALBIR SINGH SAINI,Haryana,PEHOWA,INC,IND,21887,M,2,6,1,FALSE,FALSE,24.12,9337,10.29,,1,6
9023,9,0,2000,BALBIR SINGH SAINI,Haryana,PEHOWA,IND,INC,21940,M,2,6,1,FALSE,FALSE,25.04,1356,1.55,,1,6
9023,10,0,2005,BALBIR SINGH SAINI,Haryana,PEHOWA,BJP,IND,30355,M,2,6,1,FALSE,FALSE,30.04,582,0.58,55,1,6
9038,4,0,1977,RAM KUMAR,Haryana,NARNAUND,IND,,7791,M,3,4,1,FALSE,FALSE,17.9,7447,17.11,,1,4
9038,5,0,1982,RAM KUMAR,Haryana,NARNAUND,IND,IND,7049,M,3,4,1,FALSE,FALSE,12.74,2510,4.54,,1,4
9038,9,0,2000,RAM KUMAR,Haryana,NARNAUND,BJP,IND,15027,M,3,4,1,FALSE,FALSE,19.4,14620,18.87,,1,4
9038,10,0,2005,RAM KUMAR,Haryana,NARNAUND,BJP,BJP,31132,M,1,4,1,FALSE,FALSE,34.1,1399,1.53,58,1,4
9045,8,0,1996,HARI SINGH SAINI,Haryana,HISSAR,INC,,26646,M,2,3,0,FALSE,FALSE,29.04,6672,7.27,,,3
9045,9,0,2000,HARI SINGH SAINI,Haryana,HISSAR,IND,INC,26128,M,2,3,0,FALSE,FALSE,27.68,11834,12.54,,,3
9045,10,0,2005,HARI SINGH SAINI S/O CHANDU LAL,Haryana,HISSAR,IND,IND,40221,M,2,3,0,FALSE,FALSE,37.1,35356,32.61,68,,3
9070,7,0,1991,ASHOK KUMAR,Haryana,THANESAR,JP,,18458,M,2,6,2,FALSE,FALSE,25.38,3394,4.67,,2,4
9070,8,0,1996,ASHOK KUMAR,Haryana,THANESAR,SAP,JP,25175,M,1,6,2,TRUE,FALSE,25.57,4975,5.05,,2,4
9070,9,0,2000,ASHOK KUMAR,Haryana,THANESAR,INLD,SAP,44678,M,1,6,2,TRUE,TRUE,48.64,13801,15.03,,2,4
9070,10,0,2005,ASHOK KUMAR ARORA,Haryana,THANESAR,INLD,INLD,40943,M,2,6,2,FALSE,TRUE,35.16,28287,24.29,45,2,4
9070,10,0,2005,ASHOK KUMAR,Haryana,THANESAR,IND,INLD,128,M,11,6,2,FALSE,TRUE,0.11,0,0,49,2,4
9070,10,1,2008,ASHOK KUMAR S/O SARDHARAM,Haryana,LADWA,INLD,IND,31297,M,3,6,2,FALSE,FALSE,27.15,25704,22.3,,2,4
9089,5,0,1982,NIRMAL SINGH,Haryana,NAGGAL,INC,,28106,M,1,6,4,FALSE,FALSE,53.2,14003,26.51,,4,6
9089,6,0,1987,NIRMAL SINGH,Haryana,NAGGAL,INC,INC,24171,M,2,6,4,FALSE,TRUE,36.26,19786,29.68,,4,6
9089,7,0,1991,NIRMAL SINGH,Haryana,NAGGAL,INC,INC,31407,M,1,6,4,FALSE,FALSE,44.1,10505,14.75,,4,6
9089,8,0,1996,NIRMAL SINGH,Haryana,NAGGAL,IND,INC,34822,M,1,6,4,FALSE,TRUE,38.43,19660,21.7,,4,6
9089,9,0,2000,NIRMAL SINGH S/O HAZARA SINGH,Haryana,NAGGAL,INC,IND,35111,M,2,6,4,FALSE,TRUE,37.4,31257,33.29,,4,6
9089,10,0,2005,NIRMAL SINGH MOHRA,Haryana,NAGGAL,INC,INC,52579,M,1,6,4,FALSE,FALSE,46.91,5492,4.9,51,4,6
9097,7,0,1991,RAM PHAL,Haryana,SAFIDON,JP,,19433,M,2,4,2,FALSE,FALSE,28.31,10570,15.4,,2,4
9097,8,0,1996,RAMPHAL S/O JODHA RAM,Haryana,SAFIDON,SAP,JP,21502,M,1,4,2,TRUE,FALSE,25.22,4201,4.93,,2,4
9097,9,0,2000,RAM PHAL,Haryana,SAFIDON,INLD,SAP,45382,M,1,4,2,TRUE,TRUE,52.93,8378,9.77,,2,4
9097,10,0,2005,RAMPHAL KUNDU,Haryana,SAFIDON,INLD,INLD,17584,M,3,4,2,FALSE,TRUE,17.64,14027,14.07,53,2,4
9114,5,0,1982,SHAKUNTLA,Haryana,BAWAL,INC,,33534,F,1,6,3,FALSE,FALSE,59.21,18512,32.69,,3,6
9114,6,0,1987,SHAKUNTLA BHAGWARIA,Haryana,BAWAL,IND,INC,21117,F,2,6,3,FALSE,TRUE,31.47,2641,3.94,,3,6
9114,7,0,1991,SHAKUNTLA BHAGWARIA,Haryana,BAWAL,INC,IND,31605,F,1,6,3,FALSE,FALSE,47.38,9741,14.6,,3,6
9114,8,0,1996,SHAKUNTALA BHAGWARIA,Haryana,BAWAL,INC,INC,23974,F,2,6,3,FALSE,TRUE,29.29,17550,21.44,,3,6
9114,9,0,2000,SHAKUNTLA BHAGWARIA,Haryana,BAWAL,INC,INC,33652,F,2,6,3,FALSE,FALSE,38.34,33020,37.62,,3,6
9114,10,0,2005,SHAKUNTLA BHAGWARIA,Haryana,BAWAL,IND,INC,38153,F,1,6,3,FALSE,FALSE,35.72,3121,2.92,61,3,6
9125,5,0,1982,KAILASH CHAND,Haryana,NARNAUL,BJP,,18298,M,2,7,2,FALSE,FALSE,32.45,11220,19.9,,2,6
9125,6,0,1987,KAILASH CHAND SHARMA,Haryana,NARNAUL,BJP,BJP,42629,M,1,7,2,FALSE,FALSE,59.58,21243,29.69,,2,6
9125,7,0,1991,KAILASH CHAND,Haryana,NARNAUL,BJP,BJP,9083,M,4,7,2,FALSE,TRUE,13.25,6752,9.85,,2,6
9125,8,0,1996,KAILASH CHAND,Haryana,NARNAUL,IND,BJP,25671,M,1,7,2,FALSE,FALSE,31.19,5346,6.5,,2,6
9125,8,0,1996,KAILASH CHAND,Haryana,NARNAUL,BJP,IND,20325,M,2,7,2,FALSE,FALSE,24.7,5318,6.46,,2,6
9125,9,0,2000,KAILASH CHAND SHARMA,Haryana,NARNAUL,BJP,BJP,11411,M,4,7,2,FALSE,TRUE,16.07,4512,6.36,,2,6
9125,10,0,2005,KAILASH CHAND,Haryana,ATELI,BJP,BJP,7351,M,4,7,2,FALSE,FALSE,6.5,6491,5.74,54,2,6
9148,7,0,1991,DHARAM PAL,Haryana,SOHNA,INC,,34047,M,1,4,2,FALSE,FALSE,46.66,17344,23.77,,2,4
9148,8,0,1996,DHARAM PAL,Haryana,SOHNA,INC,INC,20606,M,2,4,2,FALSE,TRUE,23.74,1379,1.59,,2,4
9148,9,0,2000,DHARAM PAUL,Haryana,SOHNA,INC,INC,32645,M,1,4,2,FALSE,FALSE,37.23,11574,13.2,,2,4
9148,10,0,2005,DHARAM PAL,Haryana,SOHNA,INC,INC,38732,M,2,4,2,FALSE,TRUE,33.41,29185,25.18,62,2,4
AEHR10000,10,0,2005,ANOOP SINGH,Haryana,BERI,BSP,,330,M,6,1,0,FALSE,FALSE,0.43,111,0.14,34,,1
AEHR10009,10,0,2005,LAXMAN SINGH,Haryana,SALHAWAS,BJP,,4994,M,3,1,0,FALSE,FALSE,5.68,2394,2.72,44,,1
AEHR10010,10,0,2005,MOHIT,Haryana,SALHAWAS,BSP,,2600,M,4,1,0,FALSE,FALSE,2.96,64,0.07,28,,1
AEHR10013,10,0,2005,KARAN SINGH,Haryana,SALHAWAS,NCP,,386,M,7,1,0,FALSE,FALSE,0.44,81,0.09,58,,1
AEHR10017,10,0,2005,KANTA DEVI,Haryana,JHAJJAR,INLD,,29545,F,2,1,0,FALSE,FALSE,34.37,20626,23.99,42,,1
AEHR10020,10,0,2005,KARAMBIR,Haryana,JHAJJAR,BSP,,898,M,5,1,0,FALSE,FALSE,1.04,253,0.29,34,,1
AEHR10025,10,0,2005,CHATAR SINGH,Haryana,BADLI,INC,,26216,M,2,1,0,FALSE,FALSE,33.59,13597,17.42,41,,1
AEHR10026,10,0,2005,KALI RAM,Haryana,BADLI,INLD,,12619,M,3,1,0,FALSE,FALSE,16.17,6117,7.84,79,,1
AEHR10028,10,0,2005,LALIT KUMAR,Haryana,BADLI,BJP,,1666,M,5,1,0,FALSE,FALSE,2.13,342,0.44,63,,1
AEHR10031,10,0,2005,RAJINDER SINGH S/O SURAJ MAL,Haryana,BAHADURGARH,INC,,41313,M,1,1,1,FALSE,FALSE,40.33,5096,4.97,48,1,1
AEHR100365,7,1,1993,Chandermohan,Haryana,Kalka,INC,,82918,M,1,4,4,FALSE,FALSE,79.7,61800,59.4,,4,4
AEHR100365,8,0,1996,CHANDER MOHAN,Haryana,KALKA,INC,INC,54929,M,1,4,4,FALSE,TRUE,40.97,20629,15.38,,4,4
AEHR100365,9,0,2000,CHANDER MOHAN,Haryana,KALKA,INC,INC,61581,M,1,4,4,FALSE,TRUE,51.68,14843,12.46,,4,4
AEHR100365,10,0,2005,CHANDER MOHAN,Haryana,KALKA,INC,INC,98765,M,1,4,4,FALSE,TRUE,63.1,61476,39.28,38,4,4
AEHR100368,7,1,1993,Randeep Singh,Haryana,Narwana,INC,,28342,M,2,4,2,FALSE,FALSE,37.47,0,0,,2,4
AEHR100368,8,0,1996,RANDEEP SINGH,Haryana,NARWANA,INC,INC,28286,M,1,4,2,FALSE,FALSE,32.63,849,0.98,,2,4
AEHR100368,9,0,2000,RANDEEP SINGH SURJEWALA,Haryana,NARWANA,INC,INC,39729,M,2,4,2,FALSE,TRUE,45.62,37058,42.55,,2,4
AEHR100368,10,0,2005,RANDEEP SINGH SURJEWALA,Haryana,NARWANA,INC,INC,52813,M,1,4,2,FALSE,FALSE,49.02,1859,1.73,37,2,4
AEHR10040,10,0,2005,RAJENDER KUMAR DALAL S/O TEK RAM,Haryana,BAHADURGARH,BJP,,2259,M,5,1,0,FALSE,FALSE,2.21,960,0.94,38,,1
AEHR10041,10,0,2005,MAHENDER SINGH,Haryana,BAHADURGARH,BSP,,1299,M,6,1,0,FALSE,FALSE,1.27,308,0.3,49,,1
AEHR100424,9,1,2002,Dr. KRISHNA PANDIT w/o Late Sh. JAI PARKASH,Haryana,YAMUNANAGAR,INC,,22290,F,3,2,1,FALSE,FALSE,19.15,7293,6.27,,1,2
AEHR100424,10,0,2005,DR KRISHNA PANDIT,Haryana,YAMUNANAGAR,INC,INC,47360,F,1,2,1,FALSE,FALSE,48.2,24509,24.94,66,1,2
AEHR100425,9,1,2002,GHANSHYAM DASS,Haryana,YAMUNANAGAR,BJP,,14997,M,4,2,0,FALSE,FALSE,12.89,7263,6.24,,,2
AEHR100425,10,0,2005,GHANSHYAM DASS,Haryana,YAMUNANAGAR,BJP,BJP,22851,M,2,2,0,FALSE,FALSE,23.26,4532,4.61,53,,2
AEHR100439,9,1,2003,Swatantar Bala,Haryana,Fatehabad,INLD,,45597,F,1,2,1,FALSE,FALSE,39.41,7672,6.63,,1,2
AEHR100439,10,0,2005,SWATANTAR BALA CHAUDHARY,Haryana,FATEHABAD,INLD,INLD,50386,F,2,2,1,FALSE,TRUE,40.42,44614,35.79,49,1,2
AEHR100440,9,1,2003,Dura Ram,Haryana,Fatehabad,INC,,37925,M,2,2,1,FALSE,FALSE,32.78,15645,13.52,,1,2
AEHR100440,10,0,2005,DURA RAM,Haryana,FATEHABAD,INC,INC,61011,M,1,2,1,FALSE,FALSE,48.95,10625,8.52,45,1,2
AEHR100455,10,1,2005,Azad Singh,Haryana,Kiloi,INLD,,3063,M,2,1,0,FALSE,FALSE,2.78,2746,2.49,,,1
AEHR100460,10,1,2005,Mangal Singh Khreta,Haryana,Tosham,IND,,338,M,2,1,0,FALSE,FALSE,0.27,130,0.1,,,1
AEHR100464,10,1,2005,Savitri Jindal,Haryana,Hissar,INC,,103351,F,1,1,1,FALSE,FALSE,95.83,102231,94.79,,1,1
AEHR100465,10,1,2005,Dr. Rajendra Mallick,Haryana,Hissar,IND,,1120,M,2,1,0,FALSE,FALSE,1.04,334,0.31,,,1
AEHR10047,10,0,2005,MAHAVIR SINGH,Haryana,BARODA,BJP,,12593,M,3,1,0,FALSE,FALSE,16.63,2237,2.95,67,,1
AEHR100477,10,1,2008,RAKESH KUMAR KAMBOJ,Haryana,LADWA,HJC(BL),,32968,M,2,1,0,FALSE,FALSE,28.6,1671,1.45,,,1
AEHR100480,10,1,2008,RAM KUMAR ARYA,Haryana,LADWA,BJP,,2192,M,5,1,0,FALSE,FALSE,1.9,1217,1.06,,,1
AEHR100490,10,1,2008,DR. KRISHAN CHANDER BANGAR,Haryana,TOHANA,INLD,,22378,M,2,1,0,FALSE,FALSE,25.82,16087,18.56,,,1
