pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
6156,5,0,1980,BABASAHEB YESHWANT RAO PATIL,Maharashtra,SHAHUWADI,INC(I),,44864,M,1,4,2,FALSE,FALSE,79.49,33291,58.99,,2,4
6156,6,0,1985,PATIL BABASAHEB YESHWANTRAO,Maharashtra,SHAHUWADI,INC,INC(I),40471,M,2,4,2,TRUE,TRUE,46.37,38435,44.04,,2,4
6156,7,0,1990,PATIL BABASAHEB YASHWANTRAO,Maharashtra,SHAHUWADI,SHS,INC,54223,M,1,4,2,TRUE,FALSE,50.63,3889,3.63,,2,4
6156,8,0,1995,PATIL BABASHEB YASHWANTRAO,Maharashtra,SHAHUWADI,INC,SHS,46192,M,2,4,2,TRUE,TRUE,37.21,38623,31.11,,2,4
6170,8,0,1995,DR. PATIL B.S.,Maharashtra,AMALNER,BJP,,35838,M,1,1,1,FALSE,FALSE,29.65,904,0.75,,1,1
AEMH100006,8,0,1995,BANGER PRATAP GANPATRAO,Maharashtra,JINTUR,JD,,41314,M,2,1,0,FALSE,FALSE,33.99,31933,26.28,,,1
AEMH100007,8,0,1995,MAGAR SHANKARRAO JIJARAM,Maharashtra,JINTUR,SHS,,9381,M,3,1,0,FALSE,FALSE,7.72,3134,2.58,,,1
AEMH100013,8,0,1995,GAIKWAD ASHA RAJESH,Maharashtra,JINTUR,PWP,,1106,F,9,1,0,FALSE,FALSE,0.91,55,0.05,,,1
AEMH100024,7,0,1990,LAHANE HARIBHAN VITHALRAO,Maharashtra,PATHRI,SHS,,37437,M,1,2,2,FALSE,FALSE,42.83,14717,16.84,,2,2
AEMH100024,8,0,1995,LAHANE HARIBHAU VITHALRAO,Maharashtra,PATHRI,SHS,SHS,42598,M,1,2,2,FALSE,TRUE,39.21,17865,16.45,,2,2
AEMH100028,8,0,1995,KSHIRSAGAR RAJAN RAMCHANDRA,Maharashtra,PATHRI,CPM,,3968,M,5,1,0,FALSE,FALSE,3.65,1898,1.75,,,1
AEMH100036,8,0,1995,A. KADIR A. WAHED DESHMUKH,Maharashtra,PARTUR,INC,,37912,M,1,1,1,FALSE,FALSE,31.95,122,0.1,,1,1
AEMH100067,8,0,1995,JAIN PRAKASH SHIVRAJ,Maharashtra,JALNA,JD,,1213,M,6,1,0,FALSE,FALSE,0.81,308,0.21,,,1
AEMH100091,8,0,1995,ARVIND BAJIRAO CHAVAN,Maharashtra,BADNAPUR,INC,,16902,M,3,1,0,FALSE,FALSE,12.84,4603,3.5,,,1
AEMH100093,8,0,1995,RATNAPARKHE SUDHAKAR GULABRAO,Maharashtra,BADNAPUR,JD,,8376,M,5,1,0,FALSE,FALSE,6.36,3312,2.52,,,1
AEMH100112,8,0,1995,JANJAL PATIL SHRIRANGRAO,Maharashtra,BHOKARDAN,INC,,42506,M,2,1,0,FALSE,FALSE,29.9,21482,15.11,,,1
AEMH100113,8,0,1995,DALVI LAXMAN KHANDUJI,Maharashtra,BHOKARDAN,JD,,21024,M,3,1,0,FALSE,FALSE,14.79,14798,10.41,,,1
AEMH100122,8,0,1995,KALE KISAN RAO,Maharashtra,SILLOD,BJP,,53005,M,1,1,1,FALSE,FALSE,44.4,13591,11.38,,1,1
AEMH100124,8,0,1995,BANEKHA NURKHA,Maharashtra,SILLOD,JD,,23333,M,3,1,0,FALSE,FALSE,19.54,22155,18.56,,,1
AEMH100131,8,0,1995,PAWAR NARAYAN BAJIRAO,Maharashtra,KANNAD,IND,,24692,M,2,1,0,FALSE,FALSE,18.34,2020,1.5,,,1
AEMH100132,8,0,1995,KOLHE KISHAN BUDHAJI,Maharashtra,KANNAD,SHS,,22672,M,3,1,0,FALSE,FALSE,16.84,2970,2.21,,,1
AEMH100135,8,0,1995,RAJPUT NARAYANSINGH BUDHSINH,Maharashtra,KANNAD,JD,,4684,M,6,1,0,FALSE,FALSE,3.48,3178,2.36,,,1
AEMH100147,7,0,1990,UTTAMRAO RATHOD,Maharashtra,KANNAD,IND,,7454,M,5,2,0,FALSE,FALSE,7.02,6228,5.87,,,2
AEMH100147,8,1,1998,Uttamrao Rathod,Maharashtra,KANNAD,SP,IND,15037,M,3,2,0,FALSE,FALSE,17.39,14803,17.12,,,2
AEMH100150,8,0,1995,R.M. WANI,Maharashtra,VAIJAPUR,ICS,,32695,M,2,1,0,FALSE,FALSE,29.3,12644,11.33,,,1
AEMH100158,8,0,1995,UTTAMRAO K. PATWARI (BHALERAO),Maharashtra,VAIJAPUR,JD,,1346,M,10,1,0,FALSE,FALSE,1.21,340,0.3,,,1
AEMH100168,8,0,1995,ASHATAI SHRIMANTRAO,Maharashtra,GANGAPUR,SHS,,29037,F,2,1,0,FALSE,FALSE,20.65,7781,5.53,,,1
AEMH100169,8,0,1995,KAILAS BAHIRUNATH PATIL,Maharashtra,GANGAPUR,INC,,21256,M,3,1,0,FALSE,FALSE,15.12,304,0.22,,,1
AEMH100171,8,0,1995,VILAS T. NAGE,Maharashtra,GANGAPUR,JD,,8070,M,5,1,0,FALSE,FALSE,5.74,2053,1.46,,,1
AEMH100198,8,0,1995,DARDA RAJENDRA,Maharashtra,AURANGABAD WEST,INC,,72657,M,2,1,0,FALSE,FALSE,25.85,29935,10.65,,,1
AEMH100202,8,0,1995,PROF. PRADIP DUBE,Maharashtra,AURANGABAD WEST,JD,,4491,M,6,1,0,FALSE,FALSE,1.6,1363,0.48,,,1
AEMH100204,8,0,1995,KAISAR KHAN BADDRUDDIN KHAN,Maharashtra,AURANGABAD WEST,SP,,2793,M,8,1,0,FALSE,FALSE,0.99,1295,0.46,,,1
AEMH100232,8,0,1995,SAU. PARVATIBAI TRIMBAKRAO,Maharashtra,AURANGABAD EAST,INC,,31698,F,2,1,0,FALSE,FALSE,19.99,4567,2.88,,,1
AEMH100237,8,0,1995,JADHAV NAMDEO KHANDU BAGAYATDAR,Maharashtra,AURANGABAD EAST,JD,,3299,M,7,1,0,FALSE,FALSE,2.08,898,0.57,,,1
AEMH100252,8,0,1995,BHUMRE SANDIPANRAO ASARAM,Maharashtra,PAITHAN,SHS,,43802,M,1,1,1,FALSE,FALSE,39.05,18233,16.26,,1,1
AEMH100253,8,0,1995,AUTE KANTRAO VISHWANATHRAO,Maharashtra,PAITHAN,INC,,25569,M,2,1,0,FALSE,FALSE,22.8,13152,11.73,,,1
AEMH100254,8,0,1995,SHISODE SUDAMRAO PANDHARINATH,Maharashtra,PAITHAN,JD,,12417,M,3,1,0,FALSE,FALSE,11.07,1908,1.7,,,1
AEMH100261,8,0,1995,GAVANE SHARAD PANDIT,Maharashtra,PAITHAN,PWP,,1766,M,10,1,0,FALSE,FALSE,1.57,541,0.48,,,1
AEMH100271,8,0,1995,PANDIT BADAMRAO LAHUJI,Maharashtra,GEORAI,IND,,71362,M,1,1,1,FALSE,FALSE,63.07,40267,35.59,,1,1
AEMH100274,8,0,1995,PISAL JALINDAR MALHARRAO,Maharashtra,GEORAI,SHS,,3637,M,4,1,0,FALSE,FALSE,3.21,3099,2.74,,,1
AEMH100287,8,0,1995,PANJABRAO MASKE PATIL,Maharashtra,MANJLEGAON,BJP,,7761,M,5,1,0,FALSE,FALSE,5.86,1209,0.91,,,1
AEMH100289,8,0,1995,DESHMUKH SUDHAKAR KISHANRAO,Maharashtra,MANJLEGAON,JD,,4481,M,7,1,0,FALSE,FALSE,3.38,1455,1.1,,,1
AEMH100290,8,0,1995,THAWARE GANGABHISHAN KASHINATHRAO,Maharashtra,MANJLEGAON,PWP,,3026,M,8,1,0,FALSE,FALSE,2.28,107,0.08,,,1
AEMH100318,5,0,1980,NAGARGOJE SHAMRAO NARAYANRAO,Maharashtra,BEED,CPI,,4708,M,4,2,0,FALSE,FALSE,7.68,3957,6.46,,,2
AEMH100318,8,0,1995,ADV. SHAMRAO NARAYANRAO NAGARGOJE,Maharashtra,BEED,SP,CPI,362,M,9,2,0,TRUE,FALSE,0.26,30,0.02,,,2
AEMH100329,8,0,1995,BANGAR RAMKISAN MOROTE,Maharashtra,ASHTI,SP,,12827,M,3,1,0,FALSE,FALSE,9.4,6367,4.67,,,1
AEMH100332,8,0,1995,JADHAV RANJITRAO GOVINDRAO,Maharashtra,ASHTI,JD,,1039,M,6,1,0,FALSE,FALSE,0.76,301,0.22,,,1
AEMH100351,8,0,1995,BHAI TUPE JANARDHAN TATYABA,Maharashtra,CHAUSALA,PWP,,53056,M,1,1,1,FALSE,FALSE,46.4,18656,16.31,,1,1
AEMH100352,8,0,1995,ANDHALE KESHAVRAO YADAVRAO,Maharashtra,CHAUSALA,BJP,,34400,M,2,1,0,FALSE,FALSE,30.08,16426,14.36,,,1
AEMH100353,8,0,1995,MORALE MADHAVRAO WAMANRAO,Maharashtra,CHAUSALA,INC,,17974,M,3,1,0,FALSE,FALSE,15.72,13566,11.86,,,1
AEMH100355,8,0,1995,AUTE JAGANNATH RANGNATH,Maharashtra,CHAUSALA,JD,,1390,M,5,1,0,FALSE,FALSE,1.22,784,0.69,,,1
AEMH100370,8,0,1995,SATPUTE BHAGOJI NIVRUTTIRAO,Maharashtra,KAIJ,INC,,31978,M,2,1,0,FALSE,FALSE,24.74,25425,19.67,,,1
AEMH100373,8,0,1995,GHADGE SHIVAJI SHANKAR,Maharashtra,KAIJ,JD,,2252,M,5,1,0,FALSE,FALSE,1.74,292,0.23,,,1
AEMH100375,8,0,1995,SARWADE BABASAHEB BHAGUJI,Maharashtra,KAIJ,CPM,,1551,M,7,1,0,FALSE,FALSE,1.2,509,0.39,,,1
AEMH100391,8,0,1995,AKANGIRE VIMALBAIKRISHNATH,Maharashtra,RENAPUR,JD,,3186,F,4,1,0,FALSE,FALSE,2.23,2248,1.57,,,1
AEMH100415,8,0,1995,BHANDARI RAMKISHAN PANDURANG,Maharashtra,AHMEDPUR,JD,,6187,M,3,1,0,FALSE,FALSE,5.19,2304,1.93,,,1
AEMH100429,8,0,1995,KENDRE GOVIND DNYANOBA,Maharashtra,UDGIR,JD,,30996,M,2,1,0,FALSE,FALSE,23.42,6956,5.26,,,1
AEMH100430,8,0,1995,DR. YERME PRAKASH TULSHIRAM,Maharashtra,UDGIR,BJP,,24040,M,3,1,0,FALSE,FALSE,18.16,4057,3.07,,,1
AEMH100442,8,0,1995,GUNDILE RAM SAMBHAJI,Maharashtra,HER,BJP,,41499,M,1,1,1,FALSE,FALSE,39.9,24971,24.01,,1,1
AEMH100446,8,0,1995,NABDE ANIL PRABHAKAR,Maharashtra,HER,JD,,7106,M,5,1,0,FALSE,FALSE,6.83,2660,2.56,,,1
AEMH100465,1,0,1962,SHIVAJIRAO BHAWANRAO PATIL,Maharashtra,MALSIRAS,IND,,20767,M,2,3,1,FALSE,FALSE,38.06,19652,36.01,,1,3
AEMH100465,5,0,1980,PATIL SHIVAJIRAO BHAVANRAO,Maharashtra,MALSHIRAS,JNP(JP),IND,25655,M,2,3,1,FALSE,FALSE,28.28,25115,27.69,,1,3
AEMH100465,8,0,1995,PATIL SHIVAJIRAO BALWANTRAO,Maharashtra,LATUR,JD,JNP(JP),112901,M,1,3,1,TRUE,FALSE,56.37,33824,16.89,,1,3
AEMH100467,8,0,1995,PAWAR NARSING KASHINATH,Maharashtra,LATUR,SHS,,3308,M,3,1,0,FALSE,FALSE,1.65,2415,1.21,,,1
AEMH100481,8,0,1995,NARHIRE KALPANA RAMESH,Maharashtra,KALAMB,SHS,,58171,F,1,1,1,FALSE,FALSE,51.43,25811,22.82,,1,1
AEMH100482,8,0,1995,TRIMBAKE RAMLING GUNDIBA,Maharashtra,KALAMB,INC,,32360,M,2,1,0,FALSE,FALSE,28.61,18723,16.55,,,1
AEMH100493,8,0,1995,PATIL DNYANESHWAR RAOSAHEB,Maharashtra,PARANDA,SHS,,39424,M,1,1,1,FALSE,FALSE,31.71,5742,4.62,,1,1
AEMH100494,8,0,1995,THORAT VIJAYSINH AMARSINH,Maharashtra,PARANDA,IND,,33682,M,2,1,0,FALSE,FALSE,27.09,59,0.05,,,1
AEMH100505,8,0,1995,KALE VASANTRAO SHANKARRAO,Maharashtra,OSMANABAD,IND,,24616,M,2,1,0,FALSE,FALSE,18.84,2594,1.99,,,1
AEMH100506,7,0,1990,GORE ARVIND JANARDHAN,Maharashtra,OSMANABAD,JD,,34470,M,2,2,0,FALSE,FALSE,31.62,27280,25.02,,,2
AEMH100506,8,0,1995,GORE ARVIND JANARDHAN,Maharashtra,OSMANABAD,JD,JD,22022,M,3,2,0,FALSE,FALSE,16.86,5159,3.95,,,2
AEMH100507,8,0,1995,INGLE BHARAT LAXMANRAO,Maharashtra,OSMANABAD,SHS,,16863,M,4,1,0,FALSE,FALSE,12.91,15240,11.67,,,1
AEMH100517,7,0,1990,JADHAV SURYABHAN NARAYANRAO,Maharashtra,AUSA,SHS,,17102,M,2,2,0,FALSE,FALSE,18.54,879,0.95,,,2
AEMH100517,8,0,1995,JADHAV SURYABHAN NARAYANRAO,Maharashtra,AUSA,SHS,SHS,28084,M,2,2,0,FALSE,FALSE,23.11,5076,4.18,,,2
AEMH100522,8,0,1995,RACHATTE SUBHASH VIRBHDRAPPA,Maharashtra,AUSA,PWP,,615,M,7,1,0,FALSE,FALSE,0.51,63,0.05,,,1
AEMH100530,8,0,1995,JADHAV MANIKRAO BHIMRAO,Maharashtra,NILANGA,JD,,75041,M,1,1,1,FALSE,FALSE,56.08,35994,26.9,,1,1
AEMH100533,8,0,1995,SURYAWANSHI CHANCHALABAI DEVIDAS,Maharashtra,NILANGA,SHS,,4592,F,4,1,0,FALSE,FALSE,3.43,3543,2.65,,,1
AEMH100537,8,0,1995,PROF. DATTA SOMWANSHI,Maharashtra,NILANGA,PWP,,777,M,8,1,0,FALSE,FALSE,0.58,49,0.04,,,1
AEMH100547,8,0,1995,PATIL BASAVRAJ MADHAVRAO,Maharashtra,OMERGA,INC,,56410,M,2,1,0,FALSE,FALSE,42.55,51671,38.97,,,1
AEMH100549,8,0,1995,BHANUDAS TUKARAM DHOTRE,Maharashtra,OMERGA,JD,,987,M,4,1,0,FALSE,FALSE,0.74,302,0.23,,,1
AEMH100557,8,0,1995,KADAM SUDHIR KISANRAO,Maharashtra,TULJAPUR,SHS,,7707,M,3,1,0,FALSE,FALSE,7.08,6267,5.76,,,1
AEMH100567,8,0,1995,TINWALA M. SHAFI GULABSAHEB,Maharashtra,AKKALKOT,INC,,30802,M,2,1,0,FALSE,FALSE,29.85,10865,10.53,,,1
AEMH100581,8,1,1998,Mhetre Siddharam Satlingappa,Maharashtra,AKKALKOT,INC,,45282,M,1,1,1,FALSE,FALSE,51.05,2828,3.19,,1,1
AEMH100582,8,1,1998,Tanwade Mahananda Babasahed,Maharashtra,AKKALKOT,BJP,,42454,F,2,1,0,FALSE,FALSE,47.86,41662,46.97,,,1
AEMH100583,8,1,1998,Patel Abedmiya A. Rajak,Maharashtra,AKKALKOT,JD,,792,M,3,1,0,FALSE,FALSE,0.89,615,0.69,,,1
AEMH100584,8,1,1998,Gaikwad Kashinath Nirappa,Maharashtra,AKKALKOT,SP,,177,M,4,1,0,FALSE,FALSE,0.2,0,0,,,1
