pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
6128,4,0,1978,SHINDE SUSHILKUMAR SAMBAJIRAO,Maharashtra,NORTH SOLAPUR,INC,,25795,M,1,1,1,FALSE,FALSE,45.59,11171,19.74,,1,1
6159,4,0,1978,LAVANGARE NITIN JAGANNATH,Maharashtra,MAN,JNP,,19622,M,2,1,0,FALSE,FALSE,31.5,13811,22.17,,,1
9409,4,0,1978,THAKRE SHAMRAO RAMCHANDRARAO,Maharashtra,TUMSAR,INC,,12910,M,3,1,0,FALSE,FALSE,16.73,8882,11.51,,,1
AEMH101526,4,0,1978,KHANVILKAR DIGVIJAYA BHAUSAHEB,Maharashtra,KARVIR,INC(I),,12479,M,4,1,0,FALSE,FALSE,15.53,11349,14.13,,,1
AEMH101787,4,0,1978,NANAWARE VASANT PANDURANG,Maharashtra,WORLI,INC(I),,12786,M,2,1,0,FALSE,FALSE,17.97,2093,2.94,,,1
AEMH101795,4,0,1978,VILAS SAWANT,Maharashtra,NAIGAUM,INC,,14659,M,3,1,0,FALSE,FALSE,18.56,6768,8.57,,,1
AEMH101856,3,0,1972,SITARAM RAMCHANDRA JAGTAP,Maharashtra,SANTACRUZ,CPI,,6971,M,4,2,0,FALSE,FALSE,8.97,5875,7.56,,,2
AEMH101856,4,0,1978,SITARAM RAMCHANDRA JAGTAP,Maharashtra,KHERWADI,CPI,CPI,1762,M,5,2,0,FALSE,FALSE,2.44,592,0.82,,,2
AEMH101867,4,0,1978,PUSHPAKANT ANANT MHATRE,Maharashtra,VILEPARLE,INC,,9680,M,2,1,0,FALSE,FALSE,13.9,519,0.75,,,1
AEMH102380,4,0,1978,SHANKAR PANDU MALI,Maharashtra,SHIRPUR,INC(I),,3640,M,3,1,0,FALSE,FALSE,5.12,2106,2.96,,,1
AEMH102482,4,0,1978,PATIL MAHENDRASINH DHARMSINH,Maharashtra,ERANDOL,JNP,,25829,M,1,1,1,FALSE,FALSE,33.66,6562,8.55,,1,1
AEMH102534,4,0,1978,SONAWANE MURLIDHAR TOTARAM,Maharashtra,CHOPDA,INC(I),,16016,M,3,1,0,FALSE,FALSE,24.42,13918,21.22,,,1
AEMH102959,4,0,1978,MANGLE NATTHUJI DEWAJI,Maharashtra,TEOSA,CPI,,14965,M,2,1,0,FALSE,FALSE,21.6,9838,14.2,,,1
AEMH104269,4,0,1978,SARJERAO RAMRAO NIMBALKAR,Maharashtra,VAIJAPUR,PWP,,1572,M,5,1,0,FALSE,FALSE,2.78,983,1.74,,,1
AEMH104566,4,0,1978,PATIL MADHAVRAO SANTARAM,Maharashtra,AUSA,IND,,18393,M,2,1,0,FALSE,FALSE,28.88,6659,10.46,,,1
AEMH105560,2,0,1967,R. G. KHARAT,Maharashtra,MAZGAON,RPI,,10734,M,2,2,0,FALSE,FALSE,23.03,1076,2.31,,,2
AEMH105560,4,0,1978,R.G. KHARAT,Maharashtra,TROMBAY,RPI,RPI,5192,M,4,2,0,FALSE,FALSE,6.4,88,0.11,,,2
AEMH105727,4,0,1978,UPADHYAYA HASMUKHBHAI VASANTRAY,Maharashtra,KANDIVALI,JNP,,52446,M,1,1,1,FALSE,FALSE,77.52,38881,57.47,,1,1
AEMH105825,4,0,1978,SATISH PRADHAN,Maharashtra,THANE,SHS,,20231,M,2,1,0,FALSE,FALSE,22.54,7028,7.83,,,1
AEMH105893,4,0,1978,PHARDE DAMODAR LAHU,Maharashtra,MURBAD,PWP,,24792,M,2,1,0,FALSE,FALSE,36.07,23820,34.65,,,1
AEMH106042,4,0,1978,CHAVAN HARICHANDRA DEORAM,Maharashtra,SURGANA,IND,,6932,M,2,1,0,FALSE,FALSE,14.99,26,0.06,,,1
AEMH106160,1,0,1962,SADASHIV NARAYAN BHALERAO,Maharashtra,JALGAON,CPI,,8043,M,2,3,0,FALSE,FALSE,22.69,1817,5.13,,,3
AEMH106160,3,0,1972,BHALERAO SADASHIV NARAYAN,Maharashtra,JALGAON,CPI,CPI,20199,M,2,3,0,FALSE,FALSE,39.17,13055,25.32,,,3
AEMH106160,4,0,1978,BHALERAO SADASHIV NARAYAN,Maharashtra,JALGAON,CPI,CPI,4609,M,5,3,0,FALSE,FALSE,6.17,4430,5.93,,,3
AEMH106176,4,0,1978,PATIL NARAYAN SONAJI,Maharashtra,JAMNER,INC,,13536,M,2,1,0,FALSE,FALSE,21.1,1834,2.86,,,1
AEMH106935,4,0,1978,DAKH BABASAHEB MAROTRAO,Maharashtra,PATHRI,INC(I),,12845,M,2,1,0,FALSE,FALSE,24.7,2006,3.86,,,1
AEMH107074,4,0,1978,SATPUTE BHAGUJI NIWARTE,Maharashtra,KAIJ,IND,,19010,M,1,1,1,FALSE,FALSE,39.78,5856,12.26,,1,1
AEMH107209,1,0,1962,SAMPATRAO MARUTI PATIL,Maharashtra,KARMALA,PWP,,11296,M,3,3,0,FALSE,FALSE,26.79,10273,24.37,,,3
AEMH107209,3,0,1972,PATIL SAMPATRAO MARUTI,Maharashtra,MADHA,PWP,PWP,16434,M,2,3,0,FALSE,FALSE,26.95,4385,7.19,,,3
AEMH107209,4,0,1978,PATIL SAMPATRAO MARUTI,Maharashtra,MADHA,PWP,PWP,22308,M,2,3,0,FALSE,FALSE,33.11,4321,6.41,,,3
AEMH107317,4,0,1978,SONAWANE TRYMBAKRAO GANGADHAR,Maharashtra,SANGAMNER,CPI,,5805,M,3,1,0,FALSE,FALSE,7.54,3865,5.02,,,1
AEMH107362,4,0,1978,JAGTAP PANDURANG BHAGUJI,Maharashtra,HAVELI,INC(I),,8800,M,3,1,0,FALSE,FALSE,10.43,6700,7.94,,,1
AEMH107564,4,0,1978,YADAV DINKARRAO BHAUSAHEB,Maharashtra,SHIROL,PWP,,31756,M,2,1,0,FALSE,FALSE,36.44,21081,24.19,,,1
AEMH107602,4,0,1978,PANSARE GOVIND PANDHARINATH,Maharashtra,KOLHAPUR,CPI,,8236,M,5,1,0,FALSE,FALSE,10.52,7381,9.42,,,1
AEMH107686,4,0,1978,BHOSLE AMRUTRAO GANPATRAO,Maharashtra,KHED,JNP,,30158,M,1,1,1,FALSE,FALSE,52.04,2652,4.58,,1,1
AEMH107723,4,0,1978,GAJANAN NARAYAN PATIL,Maharashtra,PANVEL,INC,,15637,M,2,1,0,FALSE,FALSE,24.25,3009,4.67,,,1
AEMH107761,4,0,1978,AHMED SAYED ALINAKI,Maharashtra,NAGPADA,INC(I),,12528,M,3,1,0,FALSE,FALSE,21.23,12164,20.62,,,1
AEMH107846,4,0,1978,NILKANT SAMANT,Maharashtra,ANDHERI,JNP,,37585,M,1,1,1,FALSE,FALSE,44.79,18747,22.34,,1,1
AEMH107912,4,0,1978,DATTA SAMAAT,Maharashtra,KURLA,INC,,23617,M,2,1,0,FALSE,FALSE,25.32,4238,4.54,,,1
AEMH107990,4,0,1978,TELAM KRISHNAKANT RAMACHANDRA,Maharashtra,SHAHAPUR,PWP,,20817,M,1,1,1,FALSE,FALSE,49.98,1655,3.97,,1,1
