pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
7832,4,0,1977,RAJ SINGH,Haryana,SALHAWAS,IND,,6145,M,2,3,0,FALSE,FALSE,16.91,1443,3.97,,,3
7832,5,0,1982,RAI SINGH YADAV,Haryana,SALHAWAS,INC,IND,12554,M,3,3,0,FALSE,FALSE,25.45,9663,19.59,,,3
7832,6,0,1987,RAJ SINGH,Haryana,SALHAWAS,INC,INC,11823,M,2,3,0,FALSE,FALSE,20.56,6522,11.34,,,3
9023,5,0,1982,BALBIR SINGH,Haryana,PEHOWA,IND,,18928,M,2,2,1,FALSE,FALSE,33.41,12444,21.96,,1,2
9023,6,0,1987,BALBIR SINGH,Haryana,PEHOWA,LKD,IND,43756,M,1,2,1,FALSE,FALSE,61.41,23594,33.11,,1,2
9060,6,0,1987,MOHD. ILLYAS,Haryana,NUH,INC,,15773,M,2,2,0,FALSE,FALSE,24.92,14531,22.95,,,1
9060,6,1,1989,MOHD. ILYAS,Haryana,NUH,INC,INC,14206,M,2,2,0,FALSE,FALSE,24.22,5267,8.98,,,1
9089,5,0,1982,NIRMAL SINGH,Haryana,NAGGAL,INC,,28106,M,1,2,1,FALSE,FALSE,53.2,14003,26.51,,1,2
9089,6,0,1987,NIRMAL SINGH,Haryana,NAGGAL,INC,INC,24171,M,2,2,1,FALSE,TRUE,36.26,19786,29.68,,1,2
9114,5,0,1982,SHAKUNTLA,Haryana,BAWAL,INC,,33534,F,1,2,1,FALSE,FALSE,59.21,18512,32.69,,1,2
9114,6,0,1987,SHAKUNTLA BHAGWARIA,Haryana,BAWAL,IND,INC,21117,F,2,2,1,FALSE,TRUE,31.47,2641,3.94,,1,2
9125,5,0,1982,KAILASH CHAND,Haryana,NARNAUL,BJP,,18298,M,2,2,1,FALSE,FALSE,32.45,11220,19.9,,1,2
9125,6,0,1987,KAILASH CHAND SHARMA,Haryana,NARNAUL,BJP,BJP,42629,M,1,2,1,FALSE,FALSE,59.58,21243,29.69,,1,2
9137,6,0,1987,HARPAL SINGH,Haryana,TOHANA,CPM,,30261,M,1,1,1,FALSE,FALSE,42.8,11487,16.25,,1,1
9140,5,0,1982,KARAM CHAND,Haryana,SADHAURA,CPI,,5674,M,3,2,0,FALSE,FALSE,10.84,4671,8.92,,,2
9140,6,0,1987,KARAM CHAND,Haryana,SADHAURA,CPI,CPI,3732,M,4,2,0,FALSE,FALSE,5.33,2863,4.09,,,2
9146,2,0,1968,AMIR SINGH,Haryana,BADHRA,VHP,,11460,M,1,5,3,FALSE,FALSE,33.9,2712,8.02,,3,5
9146,3,0,1972,AMAR SINGH,Haryana,BAWANIKHERA,VHP,VHP,23180,M,1,5,3,FALSE,FALSE,60.22,7866,20.43,,3,5
9146,4,0,1977,AMAR SINGH,Haryana,BAWANI KHERA,INC,VHP,6919,M,2,5,3,TRUE,TRUE,19.59,6150,17.42,,3,5
9146,5,0,1982,AMAR SINGH,Haryana,BAWANI KHERA,LKD,INC,24298,M,1,5,3,TRUE,FALSE,44.68,1335,2.45,,3,5
9146,6,0,1987,AMAR SINGH,Haryana,BAWANI KHERA,INC,LKD,19481,M,2,5,3,TRUE,TRUE,30.25,18770,29.15,,3,5
9154,6,1,1989,HASSAN  Mohd.,Haryana,NUH,IND,,32729,M,1,1,1,FALSE,FALSE,55.81,18523,31.59,,1,1
AEHR100326,6,1,1988,T.HUSSAIN,Haryana,TAORU,LKD,,43207,M,1,1,1,FALSE,FALSE,80.12,37601,69.72,,1,1
AEHR100327,6,1,1988,H.KHAN,Haryana,TAORU,INC,,5606,M,2,1,0,FALSE,FALSE,10.4,949,1.76,,,1
AEHR100341,6,1,1990,D.SHARMA,Haryana,THANESAR,INC,,30414,M,1,1,1,FALSE,FALSE,48.15,124,0.2,,1,1
AEHR100342,6,1,1990,A.KUMAR S/O M.RAJ,Haryana,THANESAR,JD,,30290,M,2,1,0,FALSE,FALSE,47.95,29894,47.33,,,1
AEHR1015,3,0,1972,TEK CHAND,Haryana,NARWANA,BAS,,15733,M,2,4,1,FALSE,FALSE,32.54,4647,9.61,,1,4
AEHR1015,4,0,1977,TEK CHAND,Haryana,NARWANA,IND,BAS,8242,M,2,4,1,FALSE,FALSE,20.02,1590,3.86,,1,4
AEHR1015,5,0,1982,TEK CHAND,Haryana,NARWANA,LKD,IND,19848,M,2,4,1,FALSE,FALSE,32.13,7228,11.7,,1,4
AEHR1015,6,0,1987,TEK CHAND,Haryana,NARWANA,LKD,LKD,48741,M,1,4,1,FALSE,FALSE,68.35,27839,39.04,,1,4
AEHR1025,3,0,1972,FATEH SINGH,Haryana,JULANA,INC,,30033,M,1,5,1,FALSE,FALSE,65.54,14245,31.09,,1,4
AEHR1025,4,0,1977,FATEH SINGH,Haryana,KAILANA,INC,INC,1985,M,4,5,1,FALSE,TRUE,4.51,589,1.34,,1,4
AEHR1025,5,0,1982,FATEH SINGH,Haryana,KAILANA,IND,INC,178,M,9,5,1,FALSE,FALSE,0.31,79,0.14,,1,4
AEHR1025,6,0,1987,FATEH SINGH,Haryana,KAILANA,IND,IND,46,M,14,5,1,FALSE,FALSE,0.07,23,0.03,,1,4
AEHR1025,6,0,1987,FATEH SINGH,Haryana,JULANA,INC,IND,19518,M,2,5,1,FALSE,FALSE,31.28,18867,30.24,,1,4
AEHR1088,3,0,1972,MEHAR SINGH,Haryana,BAHADURGARH,INC,,23100,M,2,3,1,FALSE,FALSE,46.92,20460,41.56,,1,3
AEHR1088,4,0,1977,MEHAR SINGH,Haryana,BAHADURGARH,JNP,INC,21732,M,1,3,1,TRUE,FALSE,48.59,9854,22.03,,1,3
AEHR1088,6,0,1987,MEHER SINGH,Haryana,BAHADURGARH,INC,JNP,14793,M,2,3,1,TRUE,FALSE,20.74,713,1,,1,3
AEHR1110,3,0,1972,AJMAT KAAN,Haryana,FEROZEPUR JHIRKA,IND,,10176,M,3,2,1,FALSE,FALSE,24.92,7874,19.28,,1,2
AEHR1110,6,0,1987,AJMAT KHAN,Haryana,FEROZEPUR JHIRKA,LKD,IND,23289,M,1,2,1,FALSE,FALSE,32.86,8693,12.27,,1,2
