pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
7832,4,0,1977,RAJ SINGH,Haryana,SALHAWAS,IND,,6145,M,2,2,0,FALSE,FALSE,16.91,1443,3.97,,,2
7832,5,0,1982,RAI SINGH YADAV,Haryana,SALHAWAS,INC,IND,12554,M,3,2,0,FALSE,FALSE,25.45,9663,19.59,,,2
9023,5,0,1982,BALBIR SINGH,Haryana,PEHOWA,IND,,18928,M,2,1,0,FALSE,FALSE,33.41,12444,21.96,,,1
9089,5,0,1982,NIRMAL SINGH,Haryana,NAGGAL,INC,,28106,M,1,1,1,FALSE,FALSE,53.2,14003,26.51,,1,1
9114,5,0,1982,SHAKUNTLA,Haryana,BAWAL,INC,,33534,F,1,1,1,FALSE,FALSE,59.21,18512,32.69,,1,1
9125,5,0,1982,KAILASH CHAND,Haryana,NARNAUL,BJP,,18298,M,2,1,0,FALSE,FALSE,32.45,11220,19.9,,,1
9134,2,0,1968,HARPAL SINGH,Haryana,TOHANA,VHP,,14621,M,1,3,3,FALSE,FALSE,46.66,6465,20.63,,3,3
9134,3,0,1972,HARPAL SINGH,Haryana,TOHANA,INC,VHP,27907,M,1,3,3,TRUE,TRUE,63.47,18151,41.28,,3,3
9134,5,0,1982,HARPAL SINGH,Haryana,TOHANA,INC,INC,31184,M,1,3,3,FALSE,FALSE,52.93,7392,12.55,,3,3
9142,5,0,1982,JOGI RAM,Haryana,KALAYAT,LKD,,27228,M,1,1,1,FALSE,FALSE,56.94,10468,21.89,,1,1
9146,2,0,1968,AMIR SINGH,Haryana,BADHRA,VHP,,11460,M,1,4,3,FALSE,FALSE,33.9,2712,8.02,,3,4
9146,3,0,1972,AMAR SINGH,Haryana,BAWANIKHERA,VHP,VHP,23180,M,1,4,3,FALSE,FALSE,60.22,7866,20.43,,3,4
9146,4,0,1977,AMAR SINGH,Haryana,BAWANI KHERA,INC,VHP,6919,M,2,4,3,TRUE,TRUE,19.59,6150,17.42,,3,4
9146,5,0,1982,AMAR SINGH,Haryana,BAWANI KHERA,LKD,INC,24298,M,1,4,3,TRUE,FALSE,44.68,1335,2.45,,3,4
AEHR100212,1,1,1967,HARI SINGH,Haryana,BAHADURGARH,INC,,15401,M,2,5,1,FALSE,FALSE,33.82,14439,31.71,,1,5
AEHR100212,2,0,1968,HARI SINGH,Haryana,HANSI,INC,INC,13608,M,1,5,1,FALSE,FALSE,46.28,4245,14.44,,1,5
AEHR100212,3,0,1972,HARI SINGH,Haryana,HANSI,INC,INC,11143,M,2,5,1,FALSE,TRUE,27.61,3074,7.62,,1,5
AEHR100212,4,0,1977,HARI SINGH,Haryana,BADLI,INC,INC,6292,M,3,5,1,FALSE,FALSE,17.26,4102,11.25,,1,5
AEHR100212,5,0,1982,HARI SINGH,Haryana,HANSI,INC,INC,17141,M,2,5,1,FALSE,FALSE,31.21,7623,13.88,,1,5
AEHR100270,5,1,1984,T.HUSSAIN,Haryana,TAORU,ICJ,,25570,M,1,1,1,FALSE,FALSE,41.26,3183,5.14,,1,1
AEHR100271,5,1,1984,K.AHMED,Haryana,TAORU,INC,,22387,M,2,1,0,FALSE,FALSE,36.12,10468,16.89,,,1
AEHR100273,5,1,1984,B.M.RAM,Haryana,TAORU,BJP,,2004,M,4,1,0,FALSE,FALSE,3.23,1913,3.09,,,1
AEHR100275,5,1,1985,K.DASS,Haryana,ROHTAK,INC,,36688,M,1,1,1,FALSE,FALSE,52.1,4806,6.82,,1,1
AEHR100276,5,1,1985,M.SAIN,Haryana,ROHTAK,BJP,,31882,M,2,1,0,FALSE,FALSE,45.27,31362,44.54,,,1
AEHR100285,5,1,1985,D.LAL,Haryana,MEHAM,LKD,,38598,M,1,1,1,FALSE,FALSE,57.97,11369,17.08,,1,1
AEHR100289,5,1,1985,S.SINGH,Haryana,UCHANA KALAN,INC,,34375,M,1,1,1,FALSE,FALSE,56.2,9471,15.49,,1,1
AEHR100290,5,1,1985,I.SINGH,Haryana,UCHANA KALAN,LKD,,24904,M,2,1,0,FALSE,FALSE,40.72,24351,39.81,,,1
AEHR100299,5,1,1985,A.KHAN,Haryana,NUH,INC,,23669,M,1,1,1,FALSE,FALSE,46.05,113,0.22,,1,1
AEHR100300,5,1,1985,S.KHAN,Haryana,NUH,ICJ,,23556,M,2,1,0,FALSE,FALSE,45.83,21950,42.7,,,1
AEHR100309,5,1,1985,H.SINGH,Haryana,TOHANA,INC,,41120,M,1,1,1,FALSE,FALSE,61.1,25449,37.82,,1,1
