pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEJH104006,2,0,2009,BHUSHAN TIRKEY,Jharkhand,GUMLA,JMM,JMM,27468,M,2,4,2,FALSE,TRUE,26.58,6139,5.94,39,2,4
AEJH104006,3,0,2014,BHUSHAN TIRKEY,Jharkhand,GUMLA,JMM,JMM,46441,M,2,4,2,FALSE,FALSE,35.78,33594,25.88,45,2,4
AEJH104006,4,0,2019,BHUSHAN TIRKEY,Jharkhand,GUMLA,JMM,JMM,67416,M,1,4,2,FALSE,FALSE,47.95,7667,5.45,49,2,4
AEJH104020,1,0,2005,CHAMRA LINDA,Jharkhand,BISHUNPUR,IND,,23530,M,2,4,3,FALSE,FALSE,24.24,1684,1.73,36,3,4
AEJH104020,2,0,2009,CHAMRA LINDA,Jharkhand,BISHUNPUR,RAKAP,IND,44461,M,1,4,3,FALSE,FALSE,36.98,16710,13.9,39,3,4
AEJH104020,3,0,2014,CHAMRA LINDA,Jharkhand,BISHUNPUR,JMM,RAKAP,55851,M,1,4,3,TRUE,TRUE,37.95,10843,7.37,44,3,4
AEJH104020,4,0,2019,CHAMRA LINDA,Jharkhand,BISHUNPUR,JMM,JMM,80864,M,1,4,3,FALSE,TRUE,49.19,17382,10.57,49,3,4
AEJH104063,1,0,2005,SUKHDEO BHAGAT,Jharkhand,LOHARDAGA,INC,,35023,M,1,5,2,FALSE,FALSE,32.8,6780,6.35,40,2,4
AEJH104063,2,0,2009,SUKHDEO BHAGAT,Jharkhand,LOHARDAGA,INC,INC,35210,M,2,5,2,FALSE,TRUE,30.21,6261,5.37,45,2,4
AEJH104063,3,0,2014,SUKHDEO BHAGAT,Jharkhand,LOHARDAGA,INC,INC,56328,M,2,5,2,FALSE,FALSE,38.41,42818,29.2,49,2,4
AEJH104063,3,1,2015,Sukhdeo Bhagat,Jharkhand,LOHARDAGA,INC,INC,73859,,1,5,2,FALSE,FALSE,50.44,23288,15.9,,2,4
AEJH104063,4,0,2019,SUKHDEO BHAGAT,Jharkhand,LOHARDAGA,BJP,INC,44230,M,2,5,2,TRUE,TRUE,25.37,4314,2.47,58,2,4
AEJH104208,1,0,2005,KUSHWAHA SHEO PUJAN MEHTA,Jharkhand,HUSSAINABAD,BSP,,17325,M,4,4,1,FALSE,FALSE,15.8,7946,7.25,30,1,4
AEJH104208,2,0,2009,KUSHWAHA SHIV PUJAN MEHTA,Jharkhand,HUSSAINABAD,BSP,BSP,23172,M,2,4,1,FALSE,FALSE,20.4,1009,0.89,34,1,4
AEJH104208,3,0,2014,KUSHWAHA SHIVPUJAN MEHTA,Jharkhand,HUSSAINABAD,BSP,BSP,57275,M,1,4,1,FALSE,FALSE,37,27752,17.93,39,1,4
AEJH104208,4,0,2019,Kushwaha Shivpujan Mehta,Jharkhand,HUSSAINABAD,AJSUP,BSP,15544,M,5,4,1,TRUE,TRUE,9.49,13554,8.27,43,1,4
